,SUBJECT,SNR,CHOICE,TALKER,RESULT
1790,9,-3,natural,1,1
1791,9,-3,natural,1,1
1792,9,0,synthesized,0,1
1793,9,0,synthesized,0,0
1794,9,0,synthesized,0,1
1795,9,-3,synthesized,3,0
1796,9,-3,synthesized,3,0
1797,9,-3,synthesized,3,0
1798,9,-3,synthesized,3,1
1799,9,-3,synthesized,3,0
1800,9,-6,natural,3,1
1801,9,-6,natural,3,1
1802,9,-6,natural,3,1
1803,9,-6,natural,3,1
1804,9,-6,synthesized,2,0
1805,9,-6,synthesized,2,0
1806,9,-6,synthesized,2,0
1807,9,-6,synthesized,2,0
1808,9,-6,audio-only,0,0
1809,9,-6,audio-only,0,0
1810,9,-6,audio-only,0,0
1811,9,-6,audio-only,0,0
1812,9,-9,audio-only,2,0
1813,9,-9,audio-only,2,0
1814,9,-9,audio-only,2,0
1815,9,-9,audio-only,2,1
1816,9,-3,audio-only,0,0
1817,9,-3,audio-only,0,0
1818,9,-3,audio-only,0,0
1819,9,-3,audio-only,0,0
1820,9,-9,audio-only,1,0
1821,9,-9,audio-only,1,0
1822,9,-9,audio-only,1,0
1823,9,-9,audio-only,1,0
1824,9,-9,audio-only,1,0
1825,9,-9,synthesized,1,1
1826,9,-9,synthesized,1,1
1827,9,-9,synthesized,1,1
1828,9,-9,synthesized,1,1
1829,9,-6,synthesized,2,0
1830,9,-6,synthesized,2,0
1831,9,-6,synthesized,2,0
1832,9,-6,synthesized,2,0
1833,9,-6,synthesized,2,0
1834,9,0,natural,1,1
1835,9,0,natural,1,1
1836,9,0,natural,1,1
1837,9,-9,natural,0,0
1838,9,-9,natural,0,1
1839,9,-9,natural,0,1
1840,9,-9,natural,0,1
1841,9,-6,natural,1,1
1842,9,-6,natural,1,1
1843,9,-6,natural,1,1
1844,9,0,synthesized,2,0
1845,9,0,synthesized,2,0
1846,9,0,synthesized,2,0
1847,9,0,synthesized,2,0
1848,9,0,audio-only,2,1
1849,9,0,audio-only,2,1
1850,9,0,audio-only,2,1
1851,9,0,audio-only,2,1
1852,9,0,audio-only,2,1
1853,9,-6,audio-only,3,0
1854,9,-6,audio-only,3,0
1855,9,-6,audio-only,3,0
1856,9,-6,audio-only,3,0
1857,9,-6,audio-only,3,0
1858,9,-3,natural,1,1
1859,9,-3,natural,1,1
1860,9,-3,natural,1,1
1861,9,-3,natural,1,1
1862,9,-3,synthesized,2,0
1863,9,-3,synthesized,2,0
1864,9,-3,synthesized,2,0
1865,9,-3,synthesized,2,0
1866,9,-3,audio-only,1,1
1867,9,-3,audio-only,1,1
1868,9,-3,audio-only,1,1
1869,9,-3,synthesized,1,1
1870,9,-3,synthesized,1,1
1871,9,-3,synthesized,1,1
1872,9,-3,synthesized,1,1
1873,9,0,synthesized,0,1
1874,9,0,synthesized,0,1
1875,9,0,synthesized,0,1
1876,9,-3,audio-only,2,1
1877,9,-3,audio-only,2,1
1878,9,-3,audio-only,2,0
1879,9,-3,audio-only,2,0
1880,9,-3,audio-only,2,0
1881,9,-9,synthesized,1,1
1882,9,-9,synthesized,1,1
1883,9,-9,synthesized,1,1
1884,9,-9,synthesized,1,0
1885,9,0,audio-only,3,1
1886,9,0,audio-only,3,1
1887,9,0,audio-only,3,1
1888,9,0,audio-only,3,1
1889,9,-6,natural,2,1
1890,9,-6,natural,2,1
1891,9,-6,natural,2,1
1892,9,-6,natural,2,1
1893,9,-6,audio-only,0,0
1894,9,-6,audio-only,0,0
1895,9,-6,audio-only,0,0
1896,9,-6,audio-only,0,0
1897,9,-9,audio-only,1,0
1898,9,-9,audio-only,1,0
1899,9,-9,audio-only,1,0
1900,9,-9,audio-only,1,1
1901,9,-9,audio-only,1,0
1902,9,0,natural,3,1
1903,9,0,natural,3,1
1904,9,0,natural,3,1
1905,9,-3,natural,2,1
1906,9,-3,natural,2,1
1907,9,-3,natural,2,1
1908,9,-6,synthesized,0,0
1909,9,-6,synthesized,0,0
1910,9,-6,synthesized,0,1
1911,9,-6,synthesized,0,1
1912,9,-9,natural,1,1
1913,9,-9,natural,1,1
1914,9,-9,natural,1,0
1915,9,-9,natural,1,0
1916,9,-9,synthesized,2,1
1917,9,-9,synthesized,2,1
1918,9,-9,synthesized,2,1
1919,9,-9,synthesized,2,0
1920,9,0,audio-only,0,1
1921,9,0,audio-only,0,1
1922,9,0,audio-only,0,1
1923,9,0,audio-only,0,1
1924,9,-3,synthesized,1,1
1925,9,-3,synthesized,1,1
1926,9,-3,synthesized,1,1
1927,9,-3,synthesized,1,1
1928,9,-3,natural,3,1
1929,9,-3,natural,3,1
1930,9,-3,natural,3,1
1931,9,-3,natural,3,1
1932,9,-9,natural,3,0
1933,9,-9,natural,3,1
1934,9,-9,natural,3,1
1935,9,-3,audio-only,1,0
1936,9,-3,audio-only,1,0
1937,9,-3,audio-only,1,0
1938,9,-3,audio-only,1,0
1939,9,0,natural,2,1
1940,9,0,natural,2,1
1941,9,0,natural,2,1
1942,9,0,natural,2,1
1943,9,-6,synthesized,0,1
1944,9,-6,synthesized,0,1
1945,9,-6,synthesized,0,0
1946,9,-6,synthesized,0,1
1947,9,-6,natural,1,1
1948,9,-6,natural,1,1
1949,9,-6,natural,1,1
1950,9,-6,natural,1,1
1951,9,-6,audio-only,2,1
1952,9,-6,audio-only,2,1
1953,9,-6,audio-only,2,0
1954,9,-6,audio-only,2,1
1955,9,-9,audio-only,0,1
1956,9,-9,audio-only,0,0
1957,9,-9,audio-only,0,1
1958,9,-9,audio-only,0,1
1959,9,0,synthesized,3,1
1960,9,0,synthesized,3,1
1961,9,0,synthesized,3,0
1962,9,0,synthesized,3,0
1963,9,-3,synthesized,0,0
1964,9,-3,synthesized,0,0
1965,9,-3,synthesized,0,0
1966,9,0,natural,0,1
1967,9,0,natural,0,1
1968,9,0,natural,0,1
1969,9,0,natural,0,1
1970,9,0,natural,0,1
1971,9,-6,audio-only,2,0
1972,9,-6,audio-only,2,0
1973,9,-6,audio-only,2,0
1974,9,-6,audio-only,2,0
1975,9,-9,synthesized,3,0
1976,9,-9,synthesized,3,0
1977,9,-9,synthesized,3,0
1978,9,-3,natural,2,1
1979,9,-3,natural,2,1
1980,9,-3,natural,2,1
1981,9,-3,natural,2,1
1982,9,-6,synthesized,1,1
1983,9,-6,synthesized,1,1
1984,9,-6,synthesized,1,1
1985,9,-6,synthesized,1,1
1986,9,0,audio-only,3,1
1987,9,0,audio-only,3,1
1988,9,0,audio-only,3,1
1989,9,-3,audio-only,3,0
1990,9,-3,audio-only,3,0
1991,9,-3,audio-only,3,0
1992,9,-3,audio-only,3,0
1993,9,-9,audio-only,0,0
1994,9,-9,audio-only,0,0
1995,9,-9,audio-only,0,0
1996,9,-9,audio-only,0,0
1997,9,0,synthesized,2,1
1998,9,0,synthesized,2,1
1999,9,0,synthesized,2,1
2000,9,-9,natural,1,1
2001,9,-9,natural,1,1
2002,9,-9,natural,1,1
2003,9,-9,natural,1,1
2004,9,-6,natural,0,1
2005,9,-6,natural,0,1
2006,9,-6,natural,0,1
2007,9,-6,natural,0,1
2008,9,-6,natural,0,1
2009,9,-3,natural,3,0
2010,9,-3,natural,3,0
2011,9,-3,natural,3,0
2012,9,-3,natural,3,0
2013,9,-3,natural,3,0
2014,9,0,synthesized,3,1
2015,9,0,synthesized,3,1
2016,9,0,synthesized,3,1
2017,9,0,synthesized,3,1
2018,9,-9,natural,3,0
2019,9,-9,natural,3,0
2020,9,-9,natural,3,0
2021,9,-9,natural,3,0
2022,9,0,audio-only,0,1
2023,9,0,audio-only,0,1
2024,9,0,audio-only,0,0
2025,9,0,audio-only,0,0
2026,9,-6,audio-only,3,0
2027,9,-6,audio-only,3,0
2028,9,-6,audio-only,3,0
2029,9,-6,audio-only,3,0
2030,9,-9,synthesized,3,0
2031,9,-9,synthesized,3,0
2032,9,-9,synthesized,3,0
2033,9,-9,synthesized,3,1
2034,9,-9,synthesized,3,0
2035,9,-9,audio-only,0,0
2036,9,-9,audio-only,0,0
2037,9,-9,audio-only,0,0
2038,9,-9,audio-only,0,0
2039,9,-3,audio-only,3,1
2040,9,-3,audio-only,3,0
2041,9,-3,audio-only,3,0
2042,9,-3,audio-only,3,0
2043,9,-6,synthesized,1,1
2044,9,-6,synthesized,1,1
2045,9,-6,synthesized,1,1
2046,9,-3,synthesized,0,0
2047,9,-3,synthesized,0,1
2048,9,-3,synthesized,0,1
2049,9,-3,synthesized,0,0
2050,9,0,natural,0,1
2051,9,0,natural,0,1
2052,9,0,natural,0,1
2053,9,0,natural,0,1
2054,9,-6,natural,3,1
2055,9,-6,natural,3,1
2056,9,-6,natural,3,1
2057,9,-6,audio-only,0,1
2058,9,-6,audio-only,0,1
2059,9,-6,audio-only,0,0
2060,9,0,natural,1,1
2061,9,0,natural,1,1
2062,9,0,natural,1,1
2063,9,0,natural,1,1
2064,9,-9,audio-only,0,0
2065,9,-9,audio-only,0,0
2066,9,-9,audio-only,0,0
2067,9,0,synthesized,1,1
2068,9,0,synthesized,1,1
2069,9,0,synthesized,1,1
2070,9,0,synthesized,1,1
2071,9,0,synthesized,1,1
2072,9,-3,natural,3,1
2073,9,-3,natural,3,1
2074,9,-3,natural,3,1
2075,9,-3,natural,3,1
2076,9,-3,synthesized,1,1
2077,9,-3,synthesized,1,1
2078,9,-3,synthesized,1,1
2079,9,-3,synthesized,1,1
2080,9,-6,synthesized,3,0
2081,9,-6,synthesized,3,0
2082,9,-6,synthesized,3,0
2083,9,-6,synthesized,3,0
2084,9,-6,natural,3,1
2085,9,-6,natural,3,1
2086,9,-6,natural,3,1
2087,9,-3,audio-only,2,1
2088,9,-3,audio-only,2,1
2089,9,-3,audio-only,2,1
2090,9,-3,audio-only,2,1
2091,9,-9,natural,3,0
2092,9,-9,natural,3,0
2093,9,-9,natural,3,0
2094,9,-9,natural,3,0
2095,9,-9,natural,3,0
2096,9,-9,synthesized,0,0
2097,9,-9,synthesized,0,0
2098,9,-9,synthesized,0,0
2099,9,0,audio-only,2,1
2100,9,0,audio-only,2,1
2101,9,0,audio-only,2,0
2102,9,-6,audio-only,1,0
2103,9,-6,audio-only,1,0
2104,9,-6,audio-only,1,0
2105,9,0,synthesized,0,0
2106,9,0,synthesized,0,0
2107,9,0,synthesized,0,1
2108,9,0,synthesized,0,1
2109,9,-3,synthesized,0,0
2110,9,-3,synthesized,0,0
2111,9,-3,synthesized,0,1
2112,9,-3,synthesized,0,1
2113,9,-3,synthesized,0,1
2114,9,-9,synthesized,0,1
2115,9,-9,synthesized,0,1
2116,9,-9,synthesized,0,1
2117,9,-9,synthesized,0,1
2118,9,-9,natural,0,1
2119,9,-9,natural,0,1
2120,9,-9,natural,0,1
2121,9,-9,natural,0,1
2122,9,-6,synthesized,1,1
2123,9,-6,synthesized,1,1
2124,9,-6,synthesized,1,1
2125,9,-6,synthesized,1,1
2126,9,0,audio-only,2,1
2127,9,0,audio-only,2,1
2128,9,0,audio-only,2,1
2129,9,0,audio-only,2,1
2130,9,-3,audio-only,1,1
2131,9,-3,audio-only,1,1
2132,9,-3,audio-only,1,1
2133,9,-3,audio-only,1,1
2134,9,0,natural,0,1
2135,9,0,natural,0,1
2136,9,0,natural,0,1
2137,9,0,natural,0,1
2138,9,-6,natural,0,1
2139,9,-6,natural,0,1
2140,9,-6,natural,0,1
2141,9,-6,natural,0,1
2142,9,-9,audio-only,3,0
2143,9,-9,audio-only,3,0
2144,9,-9,audio-only,3,0
2145,9,-3,natural,0,1
2146,9,-3,natural,0,1
2147,9,-3,natural,0,1
2148,9,-3,natural,0,1
2149,9,0,natural,3,0
2150,9,0,natural,3,1
2151,9,0,natural,3,0
2152,9,0,natural,3,1
2153,9,-3,natural,0,1
2154,9,-3,natural,0,1
2155,9,-3,natural,0,1
2156,9,-3,natural,0,1
2157,9,-3,natural,0,1
2158,9,-6,audio-only,3,0
2159,9,-6,audio-only,3,1
2160,9,-6,audio-only,3,1
2161,9,-6,audio-only,3,1
2162,9,-3,synthesized,3,1
2163,9,-3,synthesized,3,1
2164,9,-3,synthesized,3,1
2165,9,-9,natural,1,1
2166,9,-9,natural,1,1
2167,9,-9,natural,1,1
2168,9,-9,natural,1,1
2169,9,0,audio-only,3,1
2170,9,0,audio-only,3,1
2171,9,0,audio-only,3,0
2172,9,0,audio-only,3,0
2173,9,0,audio-only,3,0
2174,9,-6,natural,3,1
2175,9,-6,natural,3,1
2176,9,-6,natural,3,1
2177,9,-3,audio-only,1,1
2178,9,-3,audio-only,1,1
2179,9,-3,audio-only,1,1
2180,9,-3,audio-only,1,1
2181,9,-9,audio-only,1,0
2182,9,-9,audio-only,1,0
2183,9,-9,audio-only,1,0
2184,9,-6,synthesized,3,0
2185,9,-6,synthesized,3,0
2186,9,-6,synthesized,3,0
2187,9,-9,synthesized,0,0
2188,9,-9,synthesized,0,1
2189,9,-9,synthesized,0,1
2190,9,-9,synthesized,0,0
2191,9,0,synthesized,1,1
2192,9,0,synthesized,1,1
2193,9,0,synthesized,1,1
2194,9,0,synthesized,1,1
2195,9,0,synthesized,1,1
2196,9,-3,audio-only,2,1
2197,9,-3,audio-only,2,1
2198,9,-3,audio-only,2,1
2199,9,-6,synthesized,0,0
2200,9,-6,synthesized,0,0
2201,9,-6,synthesized,0,0
2202,9,-6,synthesized,0,0
2203,9,-6,synthesized,0,0
2204,9,-9,synthesized,1,0
2205,9,-9,synthesized,1,0
2206,9,-9,synthesized,1,0
2207,9,-9,synthesized,1,0
2208,9,-9,audio-only,3,0
2209,9,-9,audio-only,3,0
2210,9,-9,audio-only,3,0
2211,9,-9,audio-only,3,0
2212,9,-9,audio-only,3,0
2213,9,-9,natural,2,0
2214,9,-9,natural,2,0
2215,9,-9,natural,2,0
2216,9,-9,natural,2,0
2217,9,-9,natural,2,0
2218,9,-3,natural,0,1
2219,9,-3,natural,0,1
2220,9,-3,natural,0,1
2221,9,-3,natural,0,1
2222,9,-6,natural,0,1
2223,9,-6,natural,0,1
2224,9,-6,natural,0,1
2225,9,-6,natural,0,1
2226,9,-3,synthesized,3,0
2227,9,-3,synthesized,3,0
2228,9,-3,synthesized,3,0
2229,9,-3,synthesized,3,0
2230,9,0,synthesized,3,1
2231,9,0,synthesized,3,1
2232,9,0,synthesized,3,1
2233,9,0,synthesized,3,1
2234,9,-6,audio-only,3,0
2235,9,-6,audio-only,3,1
2236,9,-6,audio-only,3,0
2237,9,0,audio-only,1,1
2238,9,0,audio-only,1,1
2239,9,0,audio-only,1,1
2240,9,0,audio-only,1,1
2241,9,0,natural,2,1
2242,9,0,natural,2,1
2243,9,0,natural,2,1
2244,9,0,natural,2,1
2245,10,-3,audio-only,0,1
2246,10,-3,audio-only,0,1
2247,10,-3,audio-only,0,1
2248,10,-3,audio-only,0,0
2249,10,-6,synthesized,1,0
2250,10,-6,synthesized,1,0
2251,10,-6,synthesized,1,0
2252,10,-6,synthesized,1,0
2253,10,-6,synthesized,1,0
2254,10,-9,synthesized,0,0
2255,10,-9,synthesized,0,0
2256,10,-9,synthesized,0,1
2257,10,-9,synthesized,0,0
2258,10,0,synthesized,0,1
2259,10,0,synthesized,0,1
2260,10,0,synthesized,0,1
2261,10,-6,natural,1,0
2262,10,-6,natural,1,1
2263,10,-6,natural,1,0
2264,10,-6,natural,1,0
2265,10,-6,natural,1,1
2266,10,0,natural,1,1
2267,10,0,natural,1,1
2268,10,0,natural,1,1
2269,10,0,natural,1,1
2270,10,-3,natural,0,1
2271,10,-3,natural,0,1
2272,10,-3,natural,0,1
2273,10,-6,audio-only,3,0
2274,10,-6,audio-only,3,0
2275,10,-6,audio-only,3,0
2276,10,0,audio-only,1,0
2277,10,0,audio-only,1,1
2278,10,0,audio-only,1,1
2279,10,0,audio-only,1,1
2280,10,-9,audio-only,3,0
2281,10,-9,audio-only,3,0
2282,10,-9,audio-only,3,0
2283,10,-9,audio-only,3,0
2284,10,-3,synthesized,1,1
2285,10,-3,synthesized,1,1
2286,10,-3,synthesized,1,1
2287,10,-3,synthesized,1,1
2288,10,-3,synthesized,1,1
2289,10,-9,natural,2,0
2290,10,-9,natural,2,0
2291,10,-9,natural,2,0
2292,10,0,synthesized,2,1
2293,10,0,synthesized,2,0
2294,10,0,synthesized,2,0
2295,10,0,synthesized,2,0
2296,10,0,natural,3,0
2297,10,0,natural,3,1
2298,10,0,natural,3,1
2299,10,0,natural,3,1
2300,10,-9,natural,3,0
2301,10,-9,natural,3,1
2302,10,-9,natural,3,0
2303,10,0,audio-only,2,1
2304,10,0,audio-only,2,1
2305,10,0,audio-only,2,1
2306,10,0,audio-only,2,0
2307,10,-3,audio-only,1,1
2308,10,-3,audio-only,1,1
2309,10,-3,audio-only,1,1
2310,10,-3,audio-only,1,1
2311,10,-6,natural,3,0
2312,10,-6,natural,3,1
2313,10,-6,natural,3,0
2314,10,-6,natural,3,0
2315,10,-3,natural,0,1
2316,10,-3,natural,0,1
2317,10,-3,natural,0,0
2318,10,-3,natural,0,1
2319,10,-9,synthesized,3,0
2320,10,-9,synthesized,3,0
2321,10,-9,synthesized,3,0
2322,10,-9,synthesized,3,0
2323,10,-9,synthesized,3,0
2324,10,-3,synthesized,1,1
2325,10,-3,synthesized,1,1
2326,10,-3,synthesized,1,1
2327,10,-3,synthesized,1,1
2328,10,-6,synthesized,2,0
2329,10,-6,synthesized,2,0
2330,10,-6,synthesized,2,0
2331,10,-9,audio-only,1,0
2332,10,-9,audio-only,1,0
2333,10,-9,audio-only,1,0
2334,10,-9,audio-only,1,0
2335,10,-6,audio-only,3,0
2336,10,-6,audio-only,3,0
2337,10,-6,audio-only,3,0
2338,10,-6,audio-only,3,0
2339,10,0,audio-only,3,0
2340,10,0,audio-only,3,1
2341,10,0,audio-only,3,1
2342,10,-9,synthesized,2,0
2343,10,-9,synthesized,2,0
2344,10,-9,synthesized,2,0
2345,10,-9,synthesized,2,0
2346,10,0,natural,2,1
2347,10,0,natural,2,1
2348,10,0,natural,2,1
2349,10,-6,natural,0,0
2350,10,-6,natural,0,1
2351,10,-6,natural,0,1
2352,10,-6,natural,0,1
2353,10,-9,natural,0,0
2354,10,-9,natural,0,1
2355,10,-9,natural,0,0
2356,10,-9,natural,0,0
2357,10,-3,synthesized,2,0
2358,10,-3,synthesized,2,0
2359,10,-3,synthesized,2,0
2360,10,-3,synthesized,2,0
2361,10,-6,audio-only,2,0
2362,10,-6,audio-only,2,0
2363,10,-6,audio-only,2,0
2364,10,-6,audio-only,2,0
2365,10,-3,natural,2,1
2366,10,-3,natural,2,1
2367,10,-3,natural,2,1
2368,10,-3,natural,2,1
2369,10,0,synthesized,2,0
2370,10,0,synthesized,2,0
2371,10,0,synthesized,2,0
2372,10,0,synthesized,2,0
2373,10,-3,audio-only,0,0
2374,10,-3,audio-only,0,1
2375,10,-3,audio-only,0,0
2376,10,-6,synthesized,3,0
2377,10,-6,synthesized,3,0
2378,10,-6,synthesized,3,0
2379,10,-6,synthesized,3,0
2380,10,-9,audio-only,0,1
2381,10,-9,audio-only,0,0
2382,10,-9,audio-only,0,1
2383,10,-9,audio-only,0,1
2384,10,-9,audio-only,0,0
2385,10,-3,audio-only,2,0
2386,10,-3,audio-only,2,0
2387,10,-3,audio-only,2,0
2388,10,-3,natural,3,1
2389,10,-3,natural,3,1
2390,10,-3,natural,3,1
2391,10,-3,natural,3,1
2392,10,0,natural,0,1
2393,10,0,natural,0,1
2394,10,0,natural,0,1
2395,10,0,natural,0,1
2396,10,-6,natural,2,1
2397,10,-6,natural,2,1
2398,10,-6,natural,2,1
2399,10,-9,natural,2,0
2400,10,-9,natural,2,1
2401,10,-9,natural,2,0
2402,10,-9,natural,2,0
2403,10,0,synthesized,2,0
2404,10,0,synthesized,2,0
2405,10,0,synthesized,2,0
2406,10,0,synthesized,2,0
2407,10,-6,synthesized,2,0
2408,10,-6,synthesized,2,0
2409,10,-6,synthesized,2,0
2410,10,-3,synthesized,3,0
2411,10,-3,synthesized,3,0
2412,10,-3,synthesized,3,0
2413,10,0,audio-only,3,0
2414,10,0,audio-only,3,1
2415,10,0,audio-only,3,1
2416,10,-9,synthesized,3,0
2417,10,-9,synthesized,3,0
2418,10,-9,synthesized,3,0
2419,10,-9,synthesized,3,0
2420,10,-6,audio-only,0,1
2421,10,-6,audio-only,0,1
2422,10,-6,audio-only,0,1
2423,10,-6,audio-only,0,1
2424,10,-6,audio-only,0,1
2425,10,-9,audio-only,0,0
2426,10,-9,audio-only,0,0
2427,10,-9,audio-only,0,0
2428,10,-9,audio-only,0,0
2429,10,-6,audio-only,1,0
2430,10,-6,audio-only,1,0
2431,10,-6,audio-only,1,0
2432,10,-6,audio-only,1,0
2433,10,-6,audio-only,1,0
2434,10,0,synthesized,1,1
2435,10,0,synthesized,1,0
2436,10,0,synthesized,1,1
2437,10,0,synthesized,1,0
2438,10,-3,audio-only,3,0
2439,10,-3,audio-only,3,1
2440,10,-3,audio-only,3,0
2441,10,-3,audio-only,3,0
2442,10,-3,audio-only,3,0
2443,10,0,audio-only,1,1
2444,10,0,audio-only,1,1
2445,10,0,audio-only,1,1
2446,10,0,audio-only,1,1
2447,10,-3,natural,1,1
2448,10,-3,natural,1,1
2449,10,-3,natural,1,1
2450,10,-9,natural,1,1
2451,10,-9,natural,1,1
2452,10,-9,natural,1,1
2453,10,-9,natural,1,1
2454,10,0,natural,2,1
2455,10,0,natural,2,1
2456,10,0,natural,2,1
2457,10,-9,synthesized,0,1
2458,10,-9,synthesized,0,0
2459,10,-9,synthesized,0,1
2460,10,-9,audio-only,2,0
2461,10,-9,audio-only,2,0
2462,10,-9,audio-only,2,0
2463,10,-9,audio-only,2,0
2464,10,-6,synthesized,0,1
2465,10,-6,synthesized,0,1
2466,10,-6,synthesized,0,1
2467,10,-6,synthesized,0,1
2468,10,-6,natural,3,0
2469,10,-6,natural,3,1
2470,10,-6,natural,3,1
2471,10,-6,natural,3,1
2472,10,-3,synthesized,0,0
2473,10,-3,synthesized,0,0
2474,10,-3,synthesized,0,0
2475,10,0,synthesized,2,1
2476,10,0,synthesized,2,1
2477,10,0,synthesized,2,1
2478,10,0,synthesized,2,1
2479,10,0,synthesized,2,1
2480,10,-9,synthesized,2,0
2481,10,-9,synthesized,2,0
2482,10,-9,synthesized,2,0
2483,10,-9,synthesized,2,0
2484,10,-9,synthesized,2,0
2485,10,-6,synthesized,1,1
2486,10,-6,synthesized,1,1
2487,10,-6,synthesized,1,1
2488,10,-6,synthesized,1,1
2489,10,-9,audio-only,1,1
2490,10,-9,audio-only,1,0
2491,10,-9,audio-only,1,1
2492,10,-9,audio-only,1,0
2493,10,-3,natural,0,1
2494,10,-3,natural,0,1
2495,10,-3,natural,0,1
2496,10,-3,natural,0,1
2497,10,-3,synthesized,2,0
2498,10,-3,synthesized,2,0
2499,10,-3,synthesized,2,1
2500,10,-3,synthesized,2,0
2501,10,-6,audio-only,2,0
2502,10,-6,audio-only,2,0
2503,10,-6,audio-only,2,0
2504,10,-6,audio-only,2,0
2505,10,-6,audio-only,2,0
2506,10,-6,natural,1,1
2507,10,-6,natural,1,1
2508,10,-6,natural,1,1
2509,10,-6,natural,1,1
2510,10,-9,natural,3,0
2511,10,-9,natural,3,0
2512,10,-9,natural,3,0
2513,10,-9,natural,3,0
2514,10,-9,natural,3,0
2515,10,0,audio-only,2,0
2516,10,0,audio-only,2,0
2517,10,0,audio-only,2,0
2518,10,0,audio-only,2,1
2519,10,-3,audio-only,0,1
2520,10,-3,audio-only,0,0
2521,10,-3,audio-only,0,0
2522,10,-3,audio-only,0,0
2523,10,0,natural,0,1
2524,10,0,natural,0,1
2525,10,0,natural,0,1
2526,10,0,natural,0,1
2527,10,-3,audio-only,2,1
2528,10,-3,audio-only,2,0
2529,10,-3,audio-only,2,0
2530,10,-6,natural,0,1
2531,10,-6,natural,0,1
2532,10,-6,natural,0,1
2533,10,-9,synthesized,2,1
2534,10,-9,synthesized,2,0
2535,10,-9,synthesized,2,0
2536,10,-9,synthesized,2,0
2537,10,-9,audio-only,1,0
2538,10,-9,audio-only,1,0
2539,10,-9,audio-only,1,0
2540,10,-3,natural,1,1
2541,10,-3,natural,1,1
2542,10,-3,natural,1,0
2543,10,-3,natural,1,1
2544,10,0,natural,1,1
2545,10,0,natural,1,1
2546,10,0,natural,1,1
2547,10,-9,natural,2,1
2548,10,-9,natural,2,1
2549,10,-9,natural,2,1
2550,10,-9,natural,2,1
2551,10,-6,synthesized,0,0
2552,10,-6,synthesized,0,0
2553,10,-6,synthesized,0,0
2554,10,-6,synthesized,0,0
2555,10,0,synthesized,3,1
2556,10,0,synthesized,3,1
2557,10,0,synthesized,3,0
2558,10,-3,synthesized,2,0
2559,10,-3,synthesized,2,0
2560,10,-3,synthesized,2,0
2561,10,-3,synthesized,2,0
2562,10,0,audio-only,1,1
2563,10,0,audio-only,1,1
2564,10,0,audio-only,1,1
2565,10,0,audio-only,1,1
2566,10,-6,audio-only,0,1
2567,10,-6,audio-only,0,1
2568,10,-6,audio-only,0,1
2569,10,-6,audio-only,0,1
2570,10,0,natural,3,1
2571,10,0,natural,3,1
2572,10,0,natural,3,1
2573,10,0,natural,3,1
2574,10,-6,synthesized,1,1
2575,10,-6,synthesized,1,1
2576,10,-6,synthesized,1,0
2577,10,-6,synthesized,1,1
2578,10,0,audio-only,0,1
2579,10,0,audio-only,0,1
2580,10,0,audio-only,0,1
2581,10,-6,audio-only,1,0
2582,10,-6,audio-only,1,0
2583,10,-6,audio-only,1,0
2584,10,-9,audio-only,2,0
2585,10,-9,audio-only,2,0
2586,10,-9,audio-only,2,0
2587,10,-9,audio-only,2,0
2588,10,-3,natural,3,1
2589,10,-3,natural,3,1
2590,10,-3,natural,3,1
2591,10,-3,natural,3,1
2592,10,-3,natural,3,1
2593,10,-6,natural,1,1
2594,10,-6,natural,1,1
2595,10,-6,natural,1,1
2596,10,-6,natural,1,1
2597,10,-9,synthesized,2,0
2598,10,-9,synthesized,2,0
2599,10,-9,synthesized,2,0
2600,10,-9,synthesized,2,0
2601,10,-9,synthesized,2,0
2602,10,-3,synthesized,2,0
2603,10,-3,synthesized,2,1
2604,10,-3,synthesized,2,1
2605,10,-3,synthesized,2,1
2606,10,-9,natural,1,1
2607,10,-9,natural,1,0
2608,10,-9,natural,1,1
2609,10,-9,natural,1,1
2610,10,-3,audio-only,3,0
2611,10,-3,audio-only,3,1
2612,10,-3,audio-only,3,1
2613,10,-3,audio-only,3,0
2614,10,0,synthesized,3,1
2615,10,0,synthesized,3,1
2616,10,0,synthesized,3,1
2617,10,0,synthesized,3,1
2618,10,0,synthesized,3,0
2619,10,-3,synthesized,0,1
2620,10,-3,synthesized,0,1
2621,10,-3,synthesized,0,1
2622,10,-3,synthesized,0,0
2623,10,-6,audio-only,0,0
2624,10,-6,audio-only,0,0
2625,10,-6,audio-only,0,0
2626,10,-6,audio-only,0,0
2627,10,-9,natural,1,0
2628,10,-9,natural,1,1
2629,10,-9,natural,1,1
2630,10,-9,natural,1,1
2631,10,-9,natural,1,1
2632,10,-3,audio-only,1,0
2633,10,-3,audio-only,1,0
2634,10,-3,audio-only,1,0
2635,10,-3,audio-only,1,0
2636,10,-3,natural,2,1
2637,10,-3,natural,2,0
2638,10,-3,natural,2,1
2639,10,-3,natural,2,0
2640,10,-9,audio-only,2,0
2641,10,-9,audio-only,2,0
2642,10,-9,audio-only,2,0
2643,10,-9,audio-only,2,0
2644,10,-9,audio-only,2,0
2645,10,-9,synthesized,1,0
2646,10,-9,synthesized,1,0
2647,10,-9,synthesized,1,1
2648,10,-9,synthesized,1,0
2649,10,-6,synthesized,2,1
2650,10,-6,synthesized,2,1
2651,10,-6,synthesized,2,0
2652,10,-6,synthesized,2,0
2653,10,0,audio-only,2,0
2654,10,0,audio-only,2,0
2655,10,0,audio-only,2,1
